"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.126078633384132,7,154,3.08618829241975,"GO:1903531 negative regulation of secretion by cell "," http://amigo.geneontology.org/amigo/term/GO:1903531"," RAP1A  RAP1B  FAM3D  GNAI2  ACVR1C  NDUFAF2  FFAR4"
0.126078633384132,3,28,7.27458668927512,"GO:1904376 negative regulation of protein localization to cell periphery "," http://amigo.geneontology.org/amigo/term/GO:1904376"," PID1  LYPD1  ANXA13"
0.126494311405675,5,84,4.04143704959729,"GO:0014032 neural crest cell development "," http://amigo.geneontology.org/amigo/term/GO:0014032"," GDNF  FAM172A  EDN3  HAND2  NRG1"
0.126494311405675,5,84,4.04143704959729,"GO:0033555 multicellular organismal response to stress "," http://amigo.geneontology.org/amigo/term/GO:0033555"," TAC1  GRP  P2RX4  LYPD1  PIRT"
0.127282026881822,9,234,2.61139009358594,"GO:0048705 skeletal system morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048705"," HOXB9  RFLNA  HOXA11  MAPK14  RIPPLY2  RAB23  GREM1"
0.128147865856252,40,1835,1.48002490317677,"GO:0042127 regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0042127"," FLT3LG  CD86  EREG  FGF5  VIP  CDKN2B  BTG3  REG3A  AKIRIN1  BTC  CD209  ING4  EDN3  RBM38  RERG  TP53  HMGA2  PID1  NRG1  CHP2  GREM1  GDNF  GAL  BIRC5  IL7  MAPK14  GNAI2  SYF2  IL33  HAND2  ODAM  ZNF268  ACVR1C  FOLR2  CCN4  SPEG  IL5RA  SST"
0.133879589260805,2,10,13.5792284866469,"GO:0003211 cardiac ventricle formation "," http://amigo.geneontology.org/amigo/term/GO:0003211"," HAND2  HAND1"
0.133879589260805,12,368,2.21400464456199,"GO:0016042 lipid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0016042"," ECHDC1  SMPD4  PLA2G10  MGST2  ASAH1  LGALS12  FABP1  BSCL2  PAFAH1B2  SCT"
0.133879589260805,4,55,4.93790126787159,"GO:0042743 hydrogen peroxide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042743"," HBG2  HBM  HBG1  HBD"
0.133879589260805,3,29,7.02373887240356,"GO:0048265 response to pain "," http://amigo.geneontology.org/amigo/term/GO:0048265"," TAC1  P2RX4  PIRT"
0.133879589260805,3,29,7.02373887240356,"GO:0050996 positive regulation of lipid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0050996"," FABP1  SCT"
0.133879589260805,2,10,13.5792284866469,"GO:0051593 response to folic acid "," http://amigo.geneontology.org/amigo/term/GO:0051593"," OGG1  FOLR2"
0.133879589260805,2,10,13.5792284866469,"GO:0060536 cartilage morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0060536"," HAND1  HAND2"
0.133879589260805,2,10,13.5792284866469,"GO:0070091 glucagon secretion "," http://amigo.geneontology.org/amigo/term/GO:0070091"," FFAR4  FAM3D"
0.133879589260805,2,10,13.5792284866469,"GO:0070092 regulation of glucagon secretion "," http://amigo.geneontology.org/amigo/term/GO:0070092"," FFAR4  FAM3D"
0.133879589260805,2,10,13.5792284866469,"GO:0072172 mesonephric tubule formation "," http://amigo.geneontology.org/amigo/term/GO:0072172"," GDNF  GREM1"
0.133879589260805,2,10,13.5792284866469,"GO:1904124 microglial cell migration "," http://amigo.geneontology.org/amigo/term/GO:1904124"," P2RX4  P2RY12"
0.133879589260805,2,10,13.5792284866469,"GO:1904139 regulation of microglial cell migration "," http://amigo.geneontology.org/amigo/term/GO:1904139"," P2RX4  P2RY12"
0.136809259149562,9,239,2.55675850166992,"GO:0001649 osteoblast differentiation "," http://amigo.geneontology.org/amigo/term/GO:0001649"," BCAP29  HNRNPC  CCN4  MAPK14  HAND2  GREM1  FFAR4"
0.136809259149562,4,56,4.84972445951674,"GO:0019933 cAMP-mediated signaling "," http://amigo.geneontology.org/amigo/term/GO:0019933"," GAL  SCT  FFAR4  ADCYAP1"
0.136809259149562,4,56,4.84972445951674,"GO:0050873 brown fat cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0050873"," MAPK14  LAMA4  FFAR4  MB"
0.138010064828508,16,562,1.9329862614444,"GO:0001501 skeletal system development "," http://amigo.geneontology.org/amigo/term/GO:0001501"," HOXB9  RFLNA  HMGA2  HOXA11  CCN4  MAPK14  HAND1  DLX1  HAND2  RIPPLY2  RAB23  TP53  GREM1  CMKLR1"
0.138010064828508,3,30,6.78961424332344,"GO:0002092 positive regulation of receptor internalization "," http://amigo.geneontology.org/amigo/term/GO:0002092"," GREM1"
0.138010064828508,3,30,6.78961424332344,"GO:0010667 negative regulation of cardiac muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010667"," NRG1  SIRT5  HAND2"
0.138010064828508,3,30,6.78961424332344,"GO:0033688 regulation of osteoblast proliferation "," http://amigo.geneontology.org/amigo/term/GO:0033688"," GREM1"
0.138010064828508,10,283,2.39915697643938,"GO:0061448 connective tissue development "," http://amigo.geneontology.org/amigo/term/GO:0061448"," RFLNA  HMGA2  HOXA11  CCN4  MAPK14  HAND1  HAND2  GREM1"
0.138010064828508,3,30,6.78961424332344,"GO:1903306 negative regulation of regulated secretory pathway "," http://amigo.geneontology.org/amigo/term/GO:1903306"," RAP1A  RAP1B  GNAI2"
0.139634608900666,9,241,2.53554058879299,"GO:0050920 regulation of chemotaxis "," http://amigo.geneontology.org/amigo/term/GO:0050920"," AKIRIN1  CMKLR1  EDN3  P2RX4  NBL1  GREM1  P2RY12"
0.141170552219671,4,57,4.76464157426206,"GO:2001238 positive regulation of extrinsic apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:2001238"," TNFSF10  BCL2L14  ITM2C"
0.14372955008191,5,89,3.81439002433901,"GO:0014031 mesenchymal cell development "," http://amigo.geneontology.org/amigo/term/GO:0014031"," GDNF  FAM172A  EDN3  HAND2  NRG1"
0.14372955008191,6,124,3.28529721451134,"GO:0033209 tumor necrosis factor-mediated signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0033209"," FAS  TRAF3IP2  EDA2R  NKIRAS2  TP53  UBE2K"
0.14372955008191,6,124,3.28529721451134,"GO:0051224 negative regulation of protein transport "," http://amigo.geneontology.org/amigo/term/GO:0051224"," FAM3D  ACVR1C  NDUFAF2  RAB23  UBAC2  ANXA13"
0.14372955008191,6,124,3.28529721451134,"GO:0070664 negative regulation of leukocyte proliferation "," http://amigo.geneontology.org/amigo/term/GO:0070664"," CD86  GAL  IL33  GREM1"
0.146267476078334,12,377,2.16115042227802,"GO:0051480 regulation of cytosolic calcium ion concentration "," http://amigo.geneontology.org/amigo/term/GO:0051480"," TAC1  SCGN  F2RL2  CMKLR1  CALCB  GSTO1  SRI  P2RX4  FFAR4  GNG3  RIC3  ADCYAP1"
0.146267476078334,12,377,2.16115042227802,"GO:0071692 protein localization to extracellular region "," http://amigo.geneontology.org/amigo/term/GO:0071692"," NNAT  SLC30A8  DAND5  FAM3D  SRI  BIRC5  ACVR1C  ADCYAP1  NBL1  NDUFAF2  VIP  GAL"
0.146267476078334,3,31,6.57059442902269,"GO:2001032 regulation of double-strand break repair via nonhomologous end joining "," http://amigo.geneontology.org/amigo/term/GO:2001032"," HMGA2  MRNIP"
0.149406670055279,2,11,12.344753169679,"GO:0003357 noradrenergic neuron differentiation "," http://amigo.geneontology.org/amigo/term/GO:0003357"," PHOX2A  HAND2"
0.149406670055279,2,11,12.344753169679,"GO:0033625 positive regulation of integrin activation "," http://amigo.geneontology.org/amigo/term/GO:0033625"," RAP1B  P2RY12"
0.149406670055279,2,11,12.344753169679,"GO:0046929 negative regulation of neurotransmitter secretion "," http://amigo.geneontology.org/amigo/term/GO:0046929"," RAP1A  RAP1B"
0.149406670055279,2,11,12.344753169679,"GO:0060315 negative regulation of ryanodine-sensitive calcium-release channel activity "," http://amigo.geneontology.org/amigo/term/GO:0060315"," SRI  GSTO1"
0.149897187913098,7,164,2.89800607946732,"GO:0050796 regulation of insulin secretion "," http://amigo.geneontology.org/amigo/term/GO:0050796"," NNAT  FAM3D  SRI  BIRC5  ACVR1C  NDUFAF2  SLC30A8"
0.149897187913098,8,204,2.66259382091115,"GO:0071897 DNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0071897"," RFC5  ING4  TP53  GREM1  HNRNPC  PKIB"
0.149897187913098,9,246,2.48400521097199,"GO:0097191 extrinsic apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0097191"," FAS  BCL2L14  TNFSF10  NRG1  GDNF  IL7  ITM2C  IL33"
0.150887086386381,5,91,3.73055727655134,"GO:0048864 stem cell development "," http://amigo.geneontology.org/amigo/term/GO:0048864"," GDNF  FAM172A  EDN3  HAND2  NRG1"
0.160151843140413,9,249,2.45407743734582,"GO:0048762 mesenchymal cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0048762"," GDNF  FAM172A  EDN3  HAND2  HMGA2  GREM1  NRG1"
0.16019347763514,8,207,2.62400550466606,"GO:1903828 negative regulation of protein localization "," http://amigo.geneontology.org/amigo/term/GO:1903828"," PID1  FAM3D  ACVR1C  LYPD1  NDUFAF2  RAB23  UBAC2  ANXA13"
0.162921687254151,9,250,2.44426112759644,"GO:0009636 response to toxic substance "," http://amigo.geneontology.org/amigo/term/GO:0009636"," MGST2  ALOX5AP  GSTO1  PRXL2B  FABP1  HBG2  HBM  HBG1  HBD"
0.163097906983124,2,12,11.3160237388724,"GO:0003337 mesenchymal to epithelial transition involved in metanephros morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0003337"," GREM1  GDNF"
0.163097906983124,2,12,11.3160237388724,"GO:0006068 ethanol catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006068"," SULT1B1  SULT1A1"
0.163097906983124,20,781,1.73869762953225,"GO:0010564 regulation of cell cycle process "," http://amigo.geneontology.org/amigo/term/GO:0010564"," TRIP13  EREG  MRNIP  BTC  PTTG2  BIRC5  ING4  EDN3  RBM38  TP53  HMGA2  MUC1  NSUN2  MAPK14  SYF2  CDKN2B  HDAC8  RPS27L  RBM14"
0.163097906983124,3,33,6.17237658483949,"GO:0010664 negative regulation of striated muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010664"," NRG1  SIRT5  HAND2"
0.163097906983124,7,169,2.81226625463101,"GO:0030509 BMP signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0030509"," NBL1  GREM1  DAND5  GREM2  DLX1"
0.163097906983124,14,481,1.97618709784882,"GO:0031667 response to nutrient levels "," http://amigo.geneontology.org/amigo/term/GO:0031667"," MAP1LC3A  TP53  MAPK14  OGG1  LRAT  ACVR1C  SIRT5  FOLR2  FAS  CDKN2B  SCT  GNAI2  SST"
0.163097906983124,6,130,3.13366811230313,"GO:0045667 regulation of osteoblast differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045667"," HAND2  GREM1  FFAR4  CCN4"
0.163097906983124,4,61,4.4522060611957,"GO:0046456 icosanoid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0046456"," MGST2  ALOX5AP  PLA2G10  PRXL2B"
0.163097906983124,5,94,3.611496937938,"GO:0046849 bone remodeling "," http://amigo.geneontology.org/amigo/term/GO:0046849"," EFNA2  IL7  GREM1"
0.163097906983124,8,209,2.59889540414294,"GO:0050731 positive regulation of peptidyl-tyrosine phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0050731"," EREG  BTC  NRG1  TP53  GREM1  PTK6"
0.163097906983124,2,12,11.3160237388724,"GO:0060379 cardiac muscle cell myoblast differentiation "," http://amigo.geneontology.org/amigo/term/GO:0060379"," NRG1  GREM1"
0.163097906983124,2,12,11.3160237388724,"GO:0060453 regulation of gastric acid secretion "," http://amigo.geneontology.org/amigo/term/GO:0060453"," SCT"
0.163097906983124,10,295,2.30156415027913,"GO:0090092 regulation of transmembrane receptor protein serine/threonine kinase signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0090092"," NREP  NBL1  GREM1  DAND5  GREM2  TP53  DLX1  CDKN2B"
0.163097906983124,2,12,11.3160237388724,"GO:1903441 protein localization to ciliary membrane "," http://amigo.geneontology.org/amigo/term/GO:1903441"," BBIP1  RAB29"
0.163097906983124,2,12,11.3160237388724,"GO:1903977 positive regulation of glial cell migration "," http://amigo.geneontology.org/amigo/term/GO:1903977"," P2RX4  P2RY12"
0.163097906983124,6,130,3.13366811230313,"GO:1904950 negative regulation of establishment of protein localization "," http://amigo.geneontology.org/amigo/term/GO:1904950"," FAM3D  ACVR1C  NDUFAF2  RAB23  UBAC2  ANXA13"
0.163097906983124,5,94,3.611496937938,"GO:1905954 positive regulation of lipid localization "," http://amigo.geneontology.org/amigo/term/GO:1905954"," GAL  PLA2G10  LRAT  P2RX4"
0.163097906983124,7,169,2.81226625463101,"GO:2001236 regulation of extrinsic apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:2001236"," BCL2L14  TNFSF10  NRG1  GDNF  IL7  ITM2C"
0.163538086755016,11,342,2.18379405487011,"GO:0019932 second-messenger-mediated signaling "," http://amigo.geneontology.org/amigo/term/GO:0019932"," CMKLR1  GSTO1  GAL  EDN3  P2RX4  CHP2  SCT  NRG1  FFAR4  ADCYAP1  P2RY12"
0.169215867525395,3,34,5.9908360970501,"GO:1905476 negative regulation of protein localization to membrane "," http://amigo.geneontology.org/amigo/term/GO:1905476"," PID1  LYPD1  ANXA13"
0.170328349685744,10,299,2.27077399442256,"GO:0043270 positive regulation of ion transport "," http://amigo.geneontology.org/amigo/term/GO:0043270"," PIRT  GAL  P2RX4  GSTO1  PLA2G10  SRI  EDN3  P2RY12  GDNF"
0.174418730472655,7,172,2.76321509902698,"GO:0048771 tissue remodeling "," http://amigo.geneontology.org/amigo/term/GO:0048771"," EFNA2  HAND2  IL7  TP53  GREM1"
0.180759418451014,3,35,5.81966935142009,"GO:0033687 osteoblast proliferation "," http://amigo.geneontology.org/amigo/term/GO:0033687"," GREM1"
0.180759418451014,3,35,5.81966935142009,"GO:2000191 regulation of fatty acid transport "," http://amigo.geneontology.org/amigo/term/GO:2000191"," PLA2G10  P2RX4"
0.180877304057073,2,13,10.4455603743438,"GO:0001973 G protein-coupled adenosine receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0001973"," GNAI2  P2RY12"
0.180877304057073,5,98,3.46408889965482,"GO:0014033 neural crest cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0014033"," GDNF  FAM172A  EDN3  HAND2  NRG1"
0.180877304057073,7,174,2.73145400593472,"GO:0030178 negative regulation of Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0030178"," DKK2  GREM1  MAPK14  BARX1  UBAC2"
0.180877304057073,2,13,10.4455603743438,"GO:0032486 Rap protein signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0032486"," RAP1A  RAP1B"
0.180877304057073,2,13,10.4455603743438,"GO:0033605 positive regulation of catecholamine secretion "," http://amigo.geneontology.org/amigo/term/GO:0033605"," VIP  GDNF"
0.180877304057073,2,13,10.4455603743438,"GO:0035588 G protein-coupled purinergic receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0035588"," GNAI2  P2RY12"
0.180877304057073,2,13,10.4455603743438,"GO:0042135 neurotransmitter catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042135"," PRIMA1"
0.180877304057073,2,13,10.4455603743438,"GO:0045741 positive regulation of epidermal growth factor-activated receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0045741"," EREG  BTC"
0.180877304057073,2,13,10.4455603743438,"GO:0051280 negative regulation of release of sequestered calcium ion into cytosol "," http://amigo.geneontology.org/amigo/term/GO:0051280"," SRI  GSTO1"
0.180877304057073,4,64,4.24350890207715,"GO:0061098 positive regulation of protein tyrosine kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0061098"," EREG  BTC  NRG1  GREM1"
0.180877304057073,7,174,2.73145400593472,"GO:1990845 adaptive thermogenesis "," http://amigo.geneontology.org/amigo/term/GO:1990845"," LAMA4  ADCYAP1  CMKLR1  FFAR4  SCT  BSCL2"
0.181322186765041,36,1680,1.45491733785502,"GO:0015031 protein transport "," http://amigo.geneontology.org/amigo/term/GO:0015031"," NNAT  ZFAND6  RAB18  SNX16  RAB23  RAB29  VPS26A  STX16  RAB17  PEX19  SLC30A8  REP15  STX19  ARL14  RAB34  CHP2  FAM3D  TRAF3IP2  SRI  BCAP29  BIRC5  RAB35  MAPK14  ACVR1C  ADCYAP1  TP53  RABGAP1L  NDUFAF2  ZG16  BBIP1  ZFAND1  UBAC2  RD3  ANXA13  VIP  GAL"
0.186495253356921,9,261,2.34124629080119,"GO:0071695 anatomical structure maturation "," http://amigo.geneontology.org/amigo/term/GO:0071695"," RFLNA  GAL  NSUN2  PLA2G10  TRIP13  EREG  GREM1"
0.186731416979383,3,36,5.6580118694362,"GO:0045742 positive regulation of epidermal growth factor receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0045742"," EREG  BTC  PTK6"
0.192023636196114,4,66,4.11491772322633,"GO:0002090 regulation of receptor internalization "," http://amigo.geneontology.org/amigo/term/GO:0002090"," NRG1  GREM1"
0.192023636196114,23,964,1.61992870950663,"GO:0043066 negative regulation of apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0043066"," FAS  BIRC5  VIP  GDNF  TP53  HMGA2  NRG1  FABP1  MUC1  IL7  OGG1  GNAI2  SIRT5  DLX1  HAND2  BTC  FFAR4  ZFAND6  ZNF268  GREM1  HTATIP2"
0.196694599839433,18,702,1.74092672905729,"GO:0045859 regulation of protein kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0045859"," EREG  PKIB  ADCYAP1  CDKN2B  NRG1  BTC  PTK6  EDN3  HMGA2  FGF13  GREM1  MOB2  MRNIP  CD86  RAP1A"
0.198607181597095,3,37,5.50509262972171,"GO:0048536 spleen development "," http://amigo.geneontology.org/amigo/term/GO:0048536"," TRAF3IP2  BARX1  CDKN2B"
0.199548786220174,4,67,4.05350104079012,"GO:0046888 negative regulation of hormone secretion "," http://amigo.geneontology.org/amigo/term/GO:0046888"," FAM3D  ACVR1C  NDUFAF2  FFAR4"
